Customer_ID,Name,Age,Gender,Location,Join_Date,Total_Spent
3912,Isabella,38,Female,Colorado Springs,2024-10-06,256.15
3913,Emma,24,Female,Seattle,2023-12-02,806.35
3914,Oliver,46,Male,Indianapolis,2024-04-10,937.64
3915,Isabella,48,Female,Washington DC,2024-08-29,185.6
3916,Bella,30,Female,San Jose,2023-11-07,378.26
3917,Thomas,43,Male,El Paso,2024-01-12,198.44
3918,Alice,61,Female,Boston,2024-10-14,403.17
3919,Grace,30,Female,Washington DC,2023-10-20,80.53
3920,Fiona,29,Female,Mesa,2024-08-22,1093.67
3921,Diana,52,Female,Las Vegas,2025-03-28,396.69
3922,Alexander,24,Male,Oklahoma City,2024-07-11,216.55
3923,David,31,Male,Las Vegas,2024-08-24,689.51
3924,Alice,39,Female,Dallas,2024-07-13,177.71
3925,Hannah,24,Female,Seattle,2023-09-26,450.42
3926,Benjamin,18,Male,Fort Worth,2024-07-17,1258.53
3927,Nathan,36,Male,Indianapolis,2025-03-26,210.72
3928,Samuel,28,Male,Nashville,2025-01-24,656.76
3929,Benjamin,44,Male,Boston,2024-05-30,658.09
3930,Fiona,18,Female,Portland,2025-04-02,1649.01
3931,Victor,24,Male,Kansas City,2025-02-10,1025.29
3932,Nina,41,Female,Fort Worth,2024-10-10,262.07
3933,Nathan,39,Male,Virginia Beach,2023-09-17,457.15
3934,Katherine,26,Female,Baltimore,2024-04-22,937.61
3935,Robert,34,Male,San Antonio,2023-09-30,118.86
3936,Ethan,50,Male,San Francisco,2025-08-10,611.34
3937,Kevin,31,Male,Boston,2025-06-28,50.0
3938,Isabella,42,Female,Atlanta,2023-10-04,62.66
3939,Isabella,28,Female,Chicago,2025-06-27,288.25
3940,Wendy,36,Female,Portland,2023-09-07,133.81
3941,Julia,29,Female,San Francisco,2024-06-08,163.93
3942,Robert,28,Male,Colorado Springs,2025-02-27,755.71
3943,Penny,34,Female,Portland,2025-02-24,873.92
3944,David,43,Male,San Antonio,2025-07-30,486.99
3945,David,41,Male,El Paso,2024-11-29,431.04
3946,Robert,18,Male,Long Beach,2024-06-17,285.12
3947,Bella,29,Female,Baltimore,2025-08-09,414.24
3948,Samuel,44,Male,San Diego,2024-05-20,143.63
3949,Isabella,50,Female,Dallas,2025-05-11,613.95
3950,Ethan,18,Male,Boston,2025-06-07,383.33
3951,Emma,18,Female,San Jose,2024-05-15,101.47
3952,James,42,Male,Atlanta,2024-12-26,362.78
3953,Thomas,51,Male,Mesa,2024-12-10,741.5
3954,Marcus,18,Male,Kansas City,2024-09-12,912.85
3955,Frank,31,Male,Baltimore,2024-12-04,135.32
3956,Patrick,24,Male,Boston,2024-04-25,95.74
3957,Olivia,40,Female,Long Beach,2023-12-23,1146.01
3958,Wendy,48,Female,Indianapolis,2024-09-10,902.67
3959,Nina,35,Female,Sacramento,2024-09-04,594.38
3960,Samuel,48,Male,Los Angeles,2025-01-28,348.07
3961,Isaac,18,Male,Phoenix,2024-01-24,394.54
3962,Victor,38,Male,Nashville,2023-08-17,475.69
3963,Grace,60,Female,Columbus,2023-08-31,1574.96
3964,Liam,44,Male,Boston,2024-03-20,243.15
3965,Hannah,43,Female,Charlotte,2024-12-19,303.53
3966,Hannah,22,Female,Nashville,2024-09-15,256.99
3967,William,48,Male,Fort Worth,2024-09-06,199.28
3968,Zoe,44,Female,Indianapolis,2025-04-07,430.27
3969,Quinn,38,Male,Colorado Springs,2024-02-11,1071.36
3970,Benjamin,22,Male,Dallas,2024-04-24,405.69
3971,Henry,18,Male,Las Vegas,2024-03-03,240.16
3972,Fiona,26,Female,Oklahoma City,2025-06-30,309.23
3973,Julia,57,Female,Houston,2025-01-25,233.15
3974,Luna,37,Female,Houston,2023-11-05,601.48
3975,Katherine,41,Female,Nashville,2025-03-28,387.12
3976,Benjamin,50,Male,Mesa,2024-06-16,912.35
3977,Fiona,26,Female,Chicago,2025-02-24,1346.36
3978,Katherine,45,Female,Boston,2025-05-22,1342.7
3979,Maria,34,Female,Tucson,2023-08-26,310.42
3980,Samuel,54,Male,Mesa,2024-01-12,147.85
3981,William,36,Male,Phoenix,2023-10-27,1252.38
3982,Ethan,45,Male,Mesa,2023-09-08,425.02
3983,Frank,33,Male,Kansas City,2024-10-24,377.18
3984,Henry,18,Male,Long Beach,2025-01-10,226.18
3985,Kevin,60,Male,Fresno,2023-09-19,1147.69
3986,Frank,44,Male,Mesa,2025-02-06,355.8
3987,Hannah,18,Female,Virginia Beach,2024-06-04,153.54
3988,Victoria,50,Female,Fort Worth,2024-02-02,50.0
3989,Ethan,18,Male,Louisville,2024-01-20,402.13
3990,Robert,58,Male,Milwaukee,2025-05-07,163.85
3991,Grace,31,Female,San Jose,2023-09-25,1567.16
3992,Victoria,52,Female,El Paso,2024-08-17,138.47
3993,Ethan,32,Male,Jacksonville,2024-03-13,370.42
3994,Victoria,31,Female,Mesa,2025-04-02,472.75
3995,William,46,Male,Milwaukee,2025-01-30,740.85
3996,Luna,36,Female,Louisville,2024-04-04,91.5
3997,Benjamin,22,Male,Oklahoma City,2024-10-25,118.59
3998,Olivia,42,Female,Denver,2024-12-18,246.21
3999,Alexander,35,Male,Virginia Beach,2024-04-05,346.52
4000,Charlotte,25,Female,Los Angeles,2024-03-22,300.56
4001,Alexander,36,Male,Charlotte,2023-11-27,520.38
4002,Victor,40,Male,Louisville,2024-12-09,52.81
4003,James,48,Male,Indianapolis,2024-01-23,961.36
4004,Oliver,56,Male,Atlanta,2024-03-21,708.06
4005,Zoe,27,Female,Boston,2023-09-28,218.07
4006,Maria,45,Female,Milwaukee,2025-07-08,280.31
4007,Victoria,39,Female,Fort Worth,2025-05-19,921.9
4008,Olivia,46,Female,Detroit,2025-06-11,265.64
4009,Olivia,18,Female,San Jose,2024-11-14,398.03
4010,Marcus,21,Male,San Jose,2024-06-22,167.49
4011,Nathan,40,Male,Washington DC,2024-08-11,281.57
4012,Liam,42,Male,San Antonio,2025-07-25,335.81
4013,Benjamin,35,Male,Long Beach,2025-07-03,430.96
4014,Rachel,28,Female,Chicago,2024-12-17,503.93
4015,Isaac,36,Male,Long Beach,2025-03-11,370.28
4016,Alice,27,Female,Phoenix,2024-04-03,271.5
4017,Victor,18,Male,Boston,2024-06-14,463.74
4018,Oliver,34,Male,Columbus,2023-12-02,441.12
4019,Marcus,44,Male,Washington DC,2024-05-16,322.4
4020,Kevin,47,Male,Louisville,2025-02-16,129.2
4021,Robert,24,Male,Charlotte,2024-07-26,329.3
4022,Nathan,35,Male,Detroit,2025-04-26,127.19
4023,Benjamin,48,Male,Dallas,2024-03-21,166.04
4024,Grace,29,Female,San Diego,2025-01-13,329.28
4025,Charlotte,45,Female,Los Angeles,2025-03-26,177.12
4026,Grace,38,Female,Columbus,2025-06-13,321.72
4027,Charlotte,38,Female,Houston,2024-09-29,1335.1
4028,Grace,43,Female,Baltimore,2025-07-22,158.98
4029,Diana,18,Female,Fort Worth,2024-09-25,440.71
4030,Nathan,29,Male,Portland,2023-11-21,102.22
4031,Penny,48,Female,San Diego,2024-02-08,492.55
4032,Frank,25,Male,Jacksonville,2024-01-10,462.09
4033,Katherine,40,Female,Atlanta,2024-11-29,262.93
4034,Luna,18,Female,San Diego,2025-06-19,122.51
4035,Kevin,37,Male,Columbus,2025-04-25,148.04
4036,Henry,41,Male,Tucson,2023-10-21,607.92
4037,Rachel,44,Female,Detroit,2025-01-25,411.28
4038,Victor,67,Male,Las Vegas,2024-01-01,417.82
4039,Marcus,25,Male,Columbus,2024-02-27,367.08
4040,Frank,25,Male,Fresno,2024-12-19,290.47
4041,Bella,29,Female,Albuquerque,2024-10-28,810.52
4042,Quinn,18,Male,Fresno,2025-05-14,722.6
4043,Henry,18,Male,Milwaukee,2023-12-30,474.92
4044,Benjamin,19,Male,New York,2025-02-21,315.96
4045,Charlotte,41,Female,Las Vegas,2025-01-25,641.2
4046,Diana,22,Female,San Antonio,2024-09-26,648.88
4047,Alice,34,Female,Nashville,2024-07-30,442.53
4048,Thomas,60,Male,Phoenix,2025-05-11,698.32
4049,Fiona,61,Female,Washington DC,2024-04-14,577.42
4050,Oliver,19,Male,Philadelphia,2025-07-14,293.92
4051,Victoria,30,Female,Portland,2023-08-26,313.89
4052,Isabella,29,Female,Los Angeles,2025-06-30,183.66
4053,Robert,22,Male,Boston,2025-07-18,401.16
4054,Christopher,26,Male,San Jose,2023-11-08,716.19
4055,Patrick,28,Male,Jacksonville,2025-08-14,391.4
4056,Olivia,19,Female,New York,2024-07-30,426.28
4057,Isaac,18,Male,Sacramento,2024-02-08,731.03
4058,James,29,Male,Dallas,2024-10-29,713.87
4059,Isabella,29,Female,Chicago,2024-01-11,1630.97
4060,David,18,Male,Colorado Springs,2025-06-13,137.9
4061,Nathan,18,Male,Denver,2024-09-21,210.06
4062,Bella,42,Female,Virginia Beach,2025-03-03,554.46
4063,Emma,45,Female,Austin,2024-05-19,194.52
4064,Emma,31,Female,Jacksonville,2024-09-08,343.34
4065,Liam,51,Male,Sacramento,2024-05-03,442.18
4066,James,34,Male,Jacksonville,2024-02-22,713.62
4067,Bella,30,Female,San Diego,2024-08-23,151.14
4068,Kevin,49,Male,Los Angeles,2024-08-12,297.5
4069,Julia,48,Female,Columbus,2023-10-26,621.33
4070,Thomas,39,Male,Oklahoma City,2025-08-01,202.22
4071,Tina,32,Female,Nashville,2024-07-23,379.41
4072,Quinn,19,Male,Virginia Beach,2025-04-19,165.0
4073,Victor,25,Male,Los Angeles,2025-06-13,571.06
4074,Benjamin,37,Male,El Paso,2024-05-11,670.25
4075,Benjamin,28,Male,Albuquerque,2024-06-12,288.91
4076,Christopher,36,Male,San Jose,2024-09-29,125.5
4077,Emma,24,Female,Chicago,2024-01-23,870.81
4078,Maria,18,Female,Portland,2023-11-29,50.0
4079,Rachel,22,Female,Sacramento,2024-02-21,749.78
4080,Kevin,18,Male,Austin,2025-06-28,468.92
4081,George,33,Male,New York,2024-10-11,1535.62
4082,Alice,55,Female,Charlotte,2024-06-15,635.48
4083,Frank,58,Male,Las Vegas,2023-12-04,738.7
4084,Ethan,18,Male,San Diego,2024-04-12,83.24
4085,Isabella,26,Female,Milwaukee,2024-05-18,436.4
4086,Emma,36,Female,Long Beach,2025-04-15,228.06
4087,Grace,27,Female,Dallas,2024-08-13,309.35
4088,Rachel,23,Female,New York,2024-12-05,335.57
4089,Thomas,45,Male,Albuquerque,2024-12-27,736.31
4090,Isabella,41,Female,Indianapolis,2024-02-19,431.45
4091,Isaac,25,Male,Boston,2025-04-06,224.28
4092,Wendy,52,Female,Long Beach,2025-07-21,56.96
4093,Bella,35,Female,Virginia Beach,2024-11-26,1156.01
4094,Wendy,29,Female,San Antonio,2024-08-07,691.16
4095,Isabella,33,Female,Tucson,2023-12-15,368.63
4096,Olivia,44,Female,Fort Worth,2025-03-18,572.57
4097,Isaac,36,Male,Charlotte,2023-12-16,764.67
4098,Katherine,29,Female,Dallas,2025-01-22,643.52
4099,James,36,Male,Charlotte,2024-08-05,366.35
4100,Wendy,34,Female,Philadelphia,2025-06-15,434.18
4101,George,18,Male,Oklahoma City,2024-09-14,438.42
4102,Samuel,35,Male,Virginia Beach,2024-11-26,426.26
4103,George,42,Male,San Francisco,2023-09-26,1185.04
4104,Oliver,42,Male,Indianapolis,2023-09-08,358.55
4105,Liam,61,Male,Washington DC,2025-04-24,894.07
4106,William,18,Male,Milwaukee,2025-07-05,272.74
4107,Wendy,42,Female,Atlanta,2024-12-15,507.7
4108,Luna,42,Female,Sacramento,2025-02-23,139.79
4109,Olivia,41,Female,Seattle,2024-06-11,596.51
4110,Isaac,27,Male,Boston,2025-04-21,463.44
4111,Fiona,37,Female,Nashville,2024-01-31,311.73
4112,Wendy,22,Female,San Jose,2025-01-12,600.27
4113,Penny,37,Female,Chicago,2023-08-21,963.7
4114,Charlotte,40,Female,Houston,2024-08-18,475.77
4115,Marcus,18,Male,Jacksonville,2024-05-13,175.27
4116,Alexander,43,Male,San Jose,2024-11-08,575.01
4117,Tina,33,Female,Chicago,2024-12-14,681.57
4118,Patrick,44,Male,Austin,2024-11-07,824.13
4119,Diana,37,Female,Boston,2024-08-02,587.0
4120,Alexander,37,Male,Mesa,2024-08-05,504.99
4121,Isabella,48,Female,Albuquerque,2023-08-19,491.69
4122,Alice,43,Female,Fort Worth,2024-09-21,1569.82
4123,Tina,18,Female,Mesa,2023-08-23,1479.13
4124,Diana,19,Female,Baltimore,2024-09-05,214.06
4125,Nathan,38,Male,Milwaukee,2024-03-02,265.14
4126,Sophia,27,Female,Indianapolis,2025-07-29,404.16
4127,Maria,46,Female,Baltimore,2023-08-27,446.87
4128,Henry,18,Male,Seattle,2025-03-31,561.38
4129,Victoria,24,Female,Fresno,2024-12-19,252.87
4130,William,18,Male,El Paso,2025-03-26,183.27
4131,Liam,43,Male,Indianapolis,2025-06-10,457.37
4132,William,32,Male,Tucson,2023-11-01,442.63
4133,Nina,41,Female,Milwaukee,2023-10-24,172.11
4134,Wendy,29,Female,San Antonio,2023-12-01,498.96
4135,Wendy,24,Female,El Paso,2024-01-02,1445.4
4136,Luna,40,Female,Indianapolis,2024-09-02,599.99
4137,Ethan,24,Male,Nashville,2025-04-01,197.4
4138,Fiona,44,Female,Los Angeles,2024-02-26,172.63
4139,Maria,47,Female,Dallas,2024-05-31,484.67
4140,George,18,Male,Charlotte,2024-05-13,100.92
4141,Hannah,40,Female,San Diego,2024-06-06,163.0
4142,Henry,40,Male,Kansas City,2024-10-01,654.23
4143,Samuel,20,Male,Dallas,2025-08-07,187.52
4144,Alice,18,Female,Washington DC,2024-01-27,354.59
4145,Grace,40,Female,Louisville,2024-12-27,252.04
4146,Nina,18,Female,Philadelphia,2025-04-25,795.12
4147,Katherine,31,Female,Jacksonville,2024-12-04,369.96
4148,Diana,48,Female,Fresno,2025-05-03,1512.77
4149,Marcus,40,Male,San Jose,2025-02-20,165.47
4150,Zoe,25,Female,Charlotte,2023-10-22,954.02
4151,Benjamin,33,Male,Fort Worth,2024-05-18,264.81
4152,Alice,43,Female,Sacramento,2024-09-22,256.47
4153,Rachel,18,Female,San Jose,2023-09-25,817.29
4154,Olivia,26,Female,Sacramento,2023-08-21,1881.62
4155,Luna,18,Female,Houston,2023-12-18,298.68
4156,Maria,44,Female,Nashville,2024-08-14,720.43
4157,Maria,35,Female,Charlotte,2024-06-27,644.09
4158,Luna,47,Female,Austin,2025-03-10,818.46
4159,Bella,23,Female,Austin,2024-10-01,850.38
4160,George,47,Male,Austin,2025-05-03,265.9
4161,Tina,29,Female,Virginia Beach,2023-10-23,176.31
4162,Oliver,49,Male,San Jose,2024-09-04,255.2
4163,Maria,47,Female,Virginia Beach,2023-09-15,364.83
4164,Fiona,31,Female,Fort Worth,2024-01-16,285.04
4165,Robert,40,Male,Houston,2025-05-10,960.98
4166,Diana,29,Female,Denver,2025-05-24,436.06
4167,Charlotte,42,Female,Sacramento,2024-07-27,1324.17
4168,Emma,23,Female,Albuquerque,2023-09-18,661.79
4169,Hannah,26,Female,Boston,2023-10-08,425.29
4170,Isaac,39,Male,Washington DC,2025-06-21,198.73
4171,Alexander,35,Male,Phoenix,2025-06-02,805.48
4172,Quinn,31,Male,Kansas City,2024-09-29,180.74
4173,Wendy,41,Female,Washington DC,2023-09-08,503.73
4174,Nathan,38,Male,Virginia Beach,2025-06-23,644.47
4175,Rachel,33,Female,Phoenix,2024-03-31,944.26
4176,David,26,Male,Las Vegas,2025-07-17,235.55
4177,Isaac,46,Male,San Jose,2024-10-17,520.87
4178,Isabella,35,Female,Austin,2025-02-14,215.24
4179,Patrick,49,Male,Oklahoma City,2025-01-16,643.2
4180,Kevin,56,Male,Las Vegas,2024-06-01,727.84
4181,Diana,39,Female,Atlanta,2023-10-10,1101.57
4182,Marcus,25,Male,San Francisco,2023-12-11,322.39
4183,Alice,18,Female,Phoenix,2024-02-06,514.48
4184,Oliver,50,Male,Seattle,2025-04-16,1336.71
4185,Isaac,31,Male,Oklahoma City,2024-05-25,616.36
4186,Henry,23,Male,Atlanta,2025-05-31,347.76
4187,Zoe,26,Female,San Jose,2024-04-13,337.08
4188,Nathan,39,Male,Baltimore,2025-02-17,1768.07
4189,James,33,Male,Seattle,2023-11-25,385.55
4190,Victor,50,Male,New York,2025-08-06,83.49
4191,Tina,30,Female,San Diego,2025-01-25,190.18
4192,Luna,51,Female,Washington DC,2024-08-15,646.92
4193,Luna,18,Female,San Antonio,2025-07-27,907.32
4194,Tina,48,Female,Colorado Springs,2023-09-23,420.45
4195,Isabella,37,Female,Charlotte,2024-06-29,376.92
4196,Wendy,64,Female,Baltimore,2025-04-19,434.23
4197,Thomas,43,Male,San Diego,2024-04-19,1308.41
4198,Maria,41,Female,Virginia Beach,2025-02-27,273.22
4199,Hannah,47,Female,San Jose,2025-07-13,464.89
4200,Ethan,20,Male,El Paso,2024-05-30,232.85
4201,Robert,19,Male,Chicago,2025-03-02,254.7
4202,Charlotte,35,Female,Indianapolis,2023-09-05,406.84
4203,Henry,21,Male,Milwaukee,2024-03-01,130.87
4204,Fiona,30,Female,Atlanta,2025-08-09,378.4
4205,Kevin,41,Male,Tucson,2024-08-07,261.07
4206,Samuel,31,Male,Charlotte,2024-05-01,855.7
4207,Luna,48,Female,San Antonio,2025-07-02,462.34
4208,Frank,18,Male,Colorado Springs,2024-06-25,1888.1
4209,Rachel,37,Female,Nashville,2024-12-23,142.34
4210,Patrick,29,Male,Tucson,2024-12-09,116.75
4211,Fiona,44,Female,Las Vegas,2023-10-16,171.58
4212,David,43,Male,San Antonio,2024-11-09,401.97
4213,Robert,62,Male,Seattle,2025-03-20,123.12
4214,Quinn,46,Male,Fresno,2025-01-17,510.27
4215,William,23,Male,Las Vegas,2023-10-13,230.61
4216,Wendy,48,Female,Indianapolis,2023-12-05,1208.68
4217,Alice,34,Female,Philadelphia,2025-01-16,857.99
4218,Alexander,42,Male,San Antonio,2024-11-20,359.72
4219,Julia,40,Female,San Francisco,2025-02-05,80.69
4220,Penny,38,Female,Tucson,2024-04-02,174.67
4221,Oliver,45,Male,Atlanta,2023-10-31,648.79
4222,Fiona,37,Female,Seattle,2023-08-18,50.0
4223,George,41,Male,Tucson,2024-03-27,539.9
4224,Nina,35,Female,Colorado Springs,2024-05-04,486.46
4225,Olivia,34,Female,Portland,2024-02-28,825.05
4226,Rachel,21,Female,Sacramento,2023-11-19,470.42
4227,Wendy,54,Female,Portland,2023-12-29,327.32
4228,Christopher,36,Male,Colorado Springs,2024-07-08,642.63
4229,George,55,Male,Atlanta,2024-09-23,778.79
4230,Victoria,24,Female,San Antonio,2024-06-08,970.66
4231,Olivia,33,Female,San Antonio,2023-09-03,320.65
4232,Henry,39,Male,San Francisco,2024-04-29,207.18
4233,Bella,42,Female,Atlanta,2023-10-22,555.65
4234,Zoe,46,Female,Colorado Springs,2024-10-25,789.56
4235,Emma,38,Female,Oklahoma City,2024-04-08,569.72
4236,Christopher,36,Male,Detroit,2024-05-22,50.0
4237,Victoria,39,Female,Baltimore,2024-03-15,379.68
4238,Hannah,34,Female,Mesa,2024-05-24,375.33
4239,Luna,18,Female,Chicago,2023-10-15,228.44
4240,Diana,22,Female,Louisville,2025-06-03,69.44
4241,Wendy,25,Female,Los Angeles,2025-06-06,884.94
4242,Nathan,18,Male,Mesa,2025-07-30,1085.69
4243,Liam,33,Male,Los Angeles,2024-10-06,319.03
4244,Tina,48,Female,El Paso,2023-12-16,197.0
4245,George,42,Male,Denver,2024-05-19,337.2
4246,Emma,51,Female,Los Angeles,2023-11-24,266.9
4247,Hannah,36,Female,Indianapolis,2024-03-22,1159.3
4248,Alice,50,Female,Detroit,2024-08-09,1180.68
4249,Alice,34,Female,San Francisco,2023-09-30,319.84
4250,Robert,54,Male,Baltimore,2024-06-27,573.79
4251,David,25,Male,Boston,2024-06-17,614.1
4252,Hannah,44,Female,Indianapolis,2024-08-02,656.85
4253,Kevin,48,Male,Columbus,2023-10-10,459.25
4254,Nina,23,Female,Kansas City,2024-02-14,131.61
4255,Victoria,20,Female,Boston,2024-02-11,453.37
4256,Diana,38,Female,Detroit,2024-11-13,645.86
4257,Liam,43,Male,Tucson,2024-10-22,235.61
4258,Frank,30,Male,El Paso,2024-01-04,1523.96
4259,Alice,35,Female,Virginia Beach,2023-11-01,371.97
4260,Maria,49,Female,Charlotte,2024-03-24,389.81
4261,Victor,50,Male,Washington DC,2025-07-08,909.34
4262,George,46,Male,Philadelphia,2024-04-13,320.47
4263,Tina,39,Female,Oklahoma City,2024-11-10,50.0
4264,Victor,34,Male,Virginia Beach,2025-03-24,89.1
4265,Julia,40,Female,Jacksonville,2024-04-11,785.44
4266,Charlotte,39,Female,Fort Worth,2024-04-15,509.47
4267,Quinn,38,Male,Tucson,2025-04-02,404.2
4268,Alice,56,Female,El Paso,2025-05-04,807.56
4269,Grace,38,Female,Nashville,2025-07-27,209.63
4270,Kevin,49,Male,Austin,2023-11-22,1487.4
4271,Victor,41,Male,Los Angeles,2024-04-05,144.31
4272,Henry,43,Male,Fort Worth,2025-07-07,250.66
4273,Penny,43,Female,Washington DC,2024-01-08,479.67
4274,Katherine,53,Female,Kansas City,2024-03-31,108.55
4275,Samuel,26,Male,Kansas City,2025-07-20,540.5
4276,Maria,22,Female,Jacksonville,2025-07-23,237.86
4277,Diana,30,Female,Virginia Beach,2024-03-15,460.4
4278,Ethan,29,Male,Fort Worth,2025-01-04,78.09
4279,Frank,18,Male,Philadelphia,2024-08-07,50.0
4280,Rachel,51,Female,Oklahoma City,2024-10-08,300.54
4281,Quinn,18,Male,San Jose,2024-02-08,56.21
4282,William,51,Male,Long Beach,2024-05-15,395.11
4283,Alice,38,Female,Oklahoma City,2025-04-02,183.2
4284,Isaac,72,Male,Portland,2024-05-28,1228.62
4285,George,18,Male,Denver,2023-11-06,304.76
4286,Sophia,34,Female,Mesa,2024-09-30,429.92
4287,Frank,41,Male,Boston,2024-10-20,245.45
4288,Oliver,19,Male,Baltimore,2024-09-16,91.62
4289,Christopher,55,Male,San Francisco,2024-12-25,637.54
4290,Nina,31,Female,San Jose,2024-09-20,635.3
4291,Wendy,34,Female,Seattle,2025-07-11,285.54
4292,Benjamin,23,Male,Tucson,2024-07-17,160.81
4293,Oliver,21,Male,Charlotte,2025-01-13,1198.38
4294,Patrick,38,Male,Charlotte,2024-06-30,715.19
4295,Grace,33,Female,Columbus,2024-03-14,508.21
4296,James,36,Male,New York,2025-01-02,186.23
4297,Samuel,29,Male,San Francisco,2025-04-04,181.77
4298,Benjamin,49,Male,Virginia Beach,2025-03-18,571.82
4299,Isabella,24,Female,Baltimore,2024-06-09,186.57
4300,Emma,26,Female,Kansas City,2024-08-13,50.0
4301,Nina,18,Female,Mesa,2024-11-19,594.32
4302,Marcus,34,Male,Las Vegas,2024-02-07,355.19
4303,Liam,21,Male,Sacramento,2024-12-08,540.94
4304,Penny,37,Female,Oklahoma City,2025-01-18,104.7
4305,Tina,30,Female,Mesa,2025-03-13,410.62
4306,Charlotte,18,Female,Indianapolis,2023-10-08,686.89
4307,Bella,23,Female,Indianapolis,2025-08-08,1223.77
4308,Fiona,36,Female,Nashville,2024-07-30,635.77
4309,Bella,33,Female,San Francisco,2024-06-02,541.77
4310,Victor,25,Male,Long Beach,2024-08-19,543.43
4311,Alice,23,Female,Phoenix,2025-06-17,202.23
4312,Isaac,18,Male,Boston,2025-01-01,70.0
4313,Patrick,46,Male,Long Beach,2024-09-15,354.33
4314,Penny,31,Female,Dallas,2025-03-15,284.45
4315,George,43,Male,Fresno,2024-05-03,100.98
4316,Isabella,36,Female,Long Beach,2025-05-30,436.13
4317,Victor,30,Male,San Antonio,2024-09-10,1028.97
4318,Rachel,18,Female,Charlotte,2024-11-23,188.07
4319,Alice,38,Female,Kansas City,2023-10-16,461.6
4320,Oliver,43,Male,Milwaukee,2025-02-27,238.17
4321,Robert,33,Male,Mesa,2024-12-07,690.32
4322,David,18,Male,Milwaukee,2024-04-30,312.6
4323,Sophia,53,Female,Baltimore,2024-11-29,321.12
4324,Julia,21,Female,Atlanta,2023-09-16,801.72
4325,Fiona,34,Female,Phoenix,2025-08-03,376.93
4326,Kevin,40,Male,Los Angeles,2024-12-22,163.14
4327,Nina,26,Female,Baltimore,2024-06-02,685.97
4328,Nina,21,Female,Houston,2025-02-15,735.79
4329,Alice,33,Female,Albuquerque,2025-07-20,120.11
4330,James,49,Male,Phoenix,2024-06-24,385.44
4331,Zoe,39,Female,Detroit,2023-08-22,145.38
4332,Ethan,23,Male,Seattle,2024-02-20,322.04
4333,Olivia,18,Female,Indianapolis,2024-08-22,183.99
4334,Benjamin,51,Male,Colorado Springs,2024-08-28,273.71
4335,Julia,22,Female,Louisville,2024-10-12,654.24
4336,Isaac,50,Male,Oklahoma City,2024-10-08,504.78
4337,Nathan,38,Male,Baltimore,2024-07-05,242.8
4338,Thomas,18,Male,Long Beach,2024-05-26,328.64
4339,Zoe,34,Female,Washington DC,2025-03-01,502.77
4340,William,18,Male,Charlotte,2024-10-18,397.35
4341,Olivia,38,Female,Fresno,2024-08-14,97.43
4342,Emma,37,Female,San Jose,2024-04-23,1040.19
4343,Maria,34,Female,Atlanta,2023-09-01,374.72
4344,Victor,34,Male,New York,2023-10-30,627.76
4345,Sophia,21,Female,Houston,2024-06-14,418.76
4346,Alice,34,Female,Atlanta,2025-07-18,58.35
4347,Henry,26,Male,Phoenix,2023-11-07,315.03
4348,Sophia,41,Female,Phoenix,2025-07-02,88.94
4349,Luna,48,Female,Las Vegas,2023-11-26,204.11
4350,Kevin,43,Male,Fort Worth,2024-03-29,214.04
4351,Patrick,41,Male,Colorado Springs,2024-07-12,194.93
4352,Liam,48,Male,Jacksonville,2024-01-13,102.89
4353,Benjamin,52,Male,Tucson,2024-08-02,159.68
4354,Henry,38,Male,El Paso,2024-07-28,163.35
4355,Frank,18,Male,San Antonio,2024-06-30,586.03
4356,Diana,34,Female,Mesa,2025-01-05,958.55
4357,Zoe,30,Female,Portland,2024-04-04,239.59
4358,Emma,35,Female,Portland,2024-03-21,722.32
4359,Isabella,30,Female,Dallas,2025-03-29,533.11
4360,William,18,Male,Jacksonville,2023-11-07,118.83
4361,George,20,Male,Washington DC,2025-04-26,656.82
4362,Alice,38,Female,Jacksonville,2024-11-30,683.72
4363,Fiona,51,Female,Indianapolis,2024-12-21,620.18
4364,Julia,26,Female,Philadelphia,2023-12-13,1135.7
4365,Liam,40,Male,Indianapolis,2025-08-03,428.66
4366,Diana,49,Female,Fort Worth,2024-02-09,1047.64
4367,Oliver,31,Male,Detroit,2023-12-20,2024.7
4368,Victoria,37,Female,Philadelphia,2023-12-10,436.77
4369,William,51,Male,Baltimore,2024-09-27,598.08
4370,George,18,Male,Sacramento,2025-07-15,460.58
4371,Quinn,35,Male,Los Angeles,2024-01-31,804.47
4372,Rachel,42,Female,Houston,2024-06-06,1033.92
4373,Nina,59,Female,Houston,2023-12-27,502.13
4374,Zoe,36,Female,Nashville,2024-11-25,89.29
4375,George,28,Male,Austin,2024-06-25,953.48
4376,Alexander,31,Male,Sacramento,2023-09-05,455.61
4377,Alexander,32,Male,New York,2024-11-05,189.33
4378,Victor,46,Male,Portland,2024-01-06,410.11
4379,Thomas,29,Male,Los Angeles,2024-10-20,513.42
4380,Olivia,23,Female,Mesa,2024-05-25,753.33
4381,Bella,41,Female,Phoenix,2025-01-11,567.73
4382,Liam,31,Male,Fort Worth,2024-01-12,1095.11
4383,Tina,49,Female,Virginia Beach,2025-02-14,338.79
4384,Julia,58,Female,Jacksonville,2025-03-28,141.16
4385,Maria,23,Female,Columbus,2023-09-29,440.19
4386,Alice,52,Female,San Antonio,2023-10-28,849.8
4387,Zoe,21,Female,San Jose,2025-05-13,213.39
